id,purchase_date,customer_id,fuel,vehicle_segment,premium,bodily_injury_liability,personal_injury_protection,property_damage_liability,collision,comprehensive,customer_gender,customer_income_group,cusromer_region,customer_marital_status
13024,6/20/18,1079,Petrol,B,1798,0,0,0,0,1,Male,$25-$70K,South,1
12945,6/21/18,1000,CNG,A,2284,1,0,1,0,1,Male,>$70K,South,1
12952,6/21/18,1007,CNG,B,2367,0,0,1,0,1,Male,>$70K,South,1
12958,6/21/18,1013,Petrol,B,1761,1,0,0,1,1,Male,>$70K,South,0
12980,6/21/18,1035,Petrol,B,1744,0,1,1,1,1,Male,>$70K,South,0
12949,6/22/18,1004,CNG,B,1047,1,1,0,0,0,Male,>$70K,South,0
12964,6/22/18,1019,Petrol,B,1197,1,0,1,1,1,Male,>$70K,South,1
12979,6/22/18,1034,Petrol,B,1368,0,0,0,0,1,Male,>$70K,South,0
13015,6/22/18,1070,Petrol,B,2181,0,1,0,1,0,Male,$25-$70K,South,0
12970,6/23/18,1025,Petrol,B,1791,0,0,1,0,1,Male,>$70K,South,0
13001,6/23/18,1056,Petrol,B,1548,1,1,1,1,1,Male,$25-$70K,South,1
13035,6/23/18,1090,Petrol,B,2023,0,1,1,1,1,Male,$25-$70K,South,0
13044,6/23/18,1099,Petrol,B,751,1,0,1,0,0,Male,$25-$70K,South,1
12988,6/24/18,1043,Petrol,B,2266,0,0,1,1,0,Male,$25-$70K,South,1
13008,6/24/18,1063,Petrol,B,1976,1,1,1,0,1,Male,$25-$70K,South,1
12967,6/25/18,1022,Petrol,B,1339,1,0,1,0,1,Male,>$70K,South,0
12999,6/25/18,1054,Petrol,B,1789,0,1,1,0,1,Male,$25-$70K,South,1
12951,6/26/18,1006,CNG,B,1327,0,0,0,0,1,Male,>$70K,South,0
12957,6/26/18,1012,Petrol,B,1096,1,1,1,1,1,Male,>$70K,South,1
12987,6/26/18,1042,Petrol,B,1261,1,1,1,0,1,Male,>$70K,South,0
13028,6/26/18,1083,Petrol,B,1933,1,0,1,0,0,Male,$25-$70K,South,0
12953,6/27/18,1008,CNG,B,1829,1,0,0,1,0,Male,>$70K,South,0
12976,6/27/18,1031,Petrol,B,1951,0,0,1,0,0,Male,>$70K,South,0
12989,6/27/18,1044,Petrol,B,2302,0,0,1,1,1,Male,$25-$70K,South,0
13026,6/27/18,1081,Petrol,B,2291,0,0,0,1,1,Male,$25-$70K,South,1
13031,6/27/18,1086,Petrol,B,620,0,1,1,0,0,Male,$25-$70K,South,0
13032,6/27/18,1087,Petrol,B,2418,0,1,0,1,0,Male,$25-$70K,South,0
12966,6/28/18,1021,Petrol,B,609,0,0,1,0,1,Male,>$70K,South,1
12973,6/28/18,1028,Petrol,B,1214,1,1,1,1,1,Male,>$70K,South,1
13019,6/28/18,1074,Petrol,B,541,1,1,1,0,0,Male,$25-$70K,South,1
13027,6/28/18,1082,Petrol,B,648,1,0,0,1,0,Male,$25-$70K,South,0
12946,6/29/18,1001,CNG,A,1340,1,1,1,1,1,Male,>$70K,South,1
12991,6/29/18,1046,Petrol,B,620,1,0,0,1,0,Male,$25-$70K,South,1
13000,6/29/18,1055,Petrol,B,523,0,1,0,1,1,Male,$25-$70K,South,1
13029,6/29/18,1084,Petrol,B,911,0,0,0,0,0,Male,$25-$70K,South,0
13039,6/29/18,1094,Petrol,B,2487,1,1,0,0,1,Male,$25-$70K,South,1
12961,6/30/18,1016,Petrol,B,1251,1,1,0,0,0,Male,>$70K,South,1
12963,6/30/18,1018,Petrol,B,2422,1,0,1,0,1,Male,>$70K,South,1
13020,6/30/18,1075,Petrol,B,1164,1,1,0,0,0,Male,$25-$70K,South,1
13119,7/1/18,1174,Petrol,B,1253,0,1,1,1,0,Male,0- $25K,East,1
13124,7/1/18,1179,Petrol,B,2084,0,1,0,1,0,Male,0- $25K,East,1
13136,7/1/18,1191,Petrol,B,564,0,0,1,1,1,Male,0- $25K,East,1
13081,7/2/18,1136,Petrol,B,2040,1,1,1,0,1,Male,$25-$70K,East,1
13092,7/2/18,1147,Petrol,B,2117,1,1,1,1,1,Male,$25-$70K,East,0
13108,7/2/18,1163,Petrol,B,1857,1,1,0,1,1,Male,$25-$70K,East,1
13056,7/3/18,1111,Petrol,B,2418,0,1,1,0,1,Male,$25-$70K,South,0
13063,7/3/18,1118,Petrol,B,1764,1,1,1,0,1,Male,$25-$70K,South,0
13066,7/3/18,1121,Petrol,B,2009,0,0,0,0,1,Male,$25-$70K,South,0
13143,7/3/18,1198,Petrol,B,2141,0,1,0,0,0,Male,0- $25K,East,0
13099,7/4/18,1154,Petrol,B,1796,1,1,0,1,1,Male,$25-$70K,East,0
13118,7/4/18,1173,Petrol,B,1798,0,1,0,1,0,Male,0- $25K,East,1
13047,7/5/18,1102,Petrol,B,1095,1,0,0,0,1,Male,$25-$70K,South,0
13051,7/5/18,1106,Petrol,B,1712,0,0,1,0,0,Male,$25-$70K,South,0
13080,7/5/18,1135,Petrol,B,563,0,0,1,1,1,Male,$25-$70K,East,1
13088,7/5/18,1143,Petrol,B,1926,0,0,1,0,1,Male,$25-$70K,East,1
13113,7/5/18,1168,Petrol,B,2241,0,1,0,1,0,Male,0- $25K,East,0
13046,7/6/18,1101,Petrol,B,2205,0,0,0,0,1,Male,$25-$70K,South,0
13053,7/6/18,1108,Petrol,B,505,0,0,0,1,1,Male,$25-$70K,South,1
13105,7/6/18,1160,Petrol,B,1925,1,0,0,0,0,Male,$25-$70K,East,1
13141,7/6/18,1196,Petrol,B,1967,1,0,0,0,1,Male,0- $25K,East,1
13074,7/7/18,1129,Petrol,B,1741,0,0,0,1,0,Male,$25-$70K,East,0
13077,7/7/18,1132,Petrol,B,691,1,0,1,1,0,Male,$25-$70K,East,0
13078,7/7/18,1133,Petrol,B,1157,1,0,1,1,0,Male,$25-$70K,East,1
13065,7/8/18,1120,Petrol,B,953,1,1,0,1,1,Male,$25-$70K,South,0
13114,7/8/18,1169,Petrol,B,2052,0,1,1,1,0,Male,0- $25K,East,1
13120,7/8/18,1175,Petrol,B,1939,1,0,0,0,0,Male,0- $25K,East,0
13086,7/9/18,1141,Petrol,B,1734,1,0,0,0,1,Male,$25-$70K,East,1
13103,7/9/18,1158,Petrol,B,2220,0,1,1,1,1,Male,$25-$70K,East,1
13087,7/10/18,1142,Petrol,B,1281,0,0,0,0,0,Male,$25-$70K,East,1
13115,7/10/18,1170,Petrol,B,1371,0,1,0,1,1,Male,0- $25K,East,1
13142,7/10/18,1197,Petrol,B,1553,0,0,1,1,1,Male,0- $25K,East,1
13082,7/11/18,1137,Petrol,B,1211,0,0,1,0,0,Male,$25-$70K,East,1
13100,7/11/18,1155,Petrol,B,1627,1,1,1,1,0,Male,$25-$70K,East,0
13106,7/11/18,1161,Petrol,B,1673,1,0,0,0,1,Male,$25-$70K,East,0
13117,7/11/18,1172,Petrol,B,1008,0,0,0,1,0,Male,0- $25K,East,0
13060,7/13/18,1115,Petrol,B,1642,0,0,0,1,1,Male,$25-$70K,South,1
13062,7/13/18,1117,Petrol,B,1614,1,1,0,0,1,Male,$25-$70K,South,0
13084,7/13/18,1139,Petrol,B,1140,0,1,0,0,0,Male,$25-$70K,East,0
13094,7/13/18,1149,Petrol,B,2141,0,1,1,1,1,Male,$25-$70K,East,1
13111,7/13/18,1166,Petrol,B,1490,0,1,0,1,1,Male,$25-$70K,East,1
13122,7/13/18,1177,Petrol,B,1949,0,1,0,0,1,Male,0- $25K,East,0
13072,7/14/18,1127,Petrol,B,631,1,0,0,1,1,Male,$25-$70K,South,1
13079,7/14/18,1134,Petrol,B,648,1,0,0,1,0,Male,$25-$70K,East,0
13083,7/14/18,1138,Petrol,B,1666,0,1,1,1,0,Male,$25-$70K,East,1
13102,7/14/18,1157,Petrol,B,1492,0,0,0,1,0,Male,$25-$70K,East,1
13130,7/14/18,1185,Petrol,B,1163,0,0,0,0,1,Male,0- $25K,East,0
13070,7/15/18,1125,Petrol,B,775,0,1,1,1,1,Male,$25-$70K,South,0
13104,7/15/18,1159,Petrol,B,705,0,1,0,1,1,Male,$25-$70K,East,0
13110,7/15/18,1165,Petrol,B,1192,1,1,1,0,0,Male,$25-$70K,East,1
13112,7/15/18,1167,Petrol,B,2156,1,1,1,1,1,Male,0- $25K,East,0
13134,7/15/18,1189,Petrol,B,1388,1,0,0,0,0,Male,0- $25K,East,0
13091,7/16/18,1146,Petrol,B,611,1,0,0,1,0,Male,$25-$70K,East,1
13131,7/16/18,1186,Petrol,B,2010,1,0,0,1,1,Male,0- $25K,East,1
13069,7/17/18,1124,Petrol,B,2467,0,0,1,0,0,Male,$25-$70K,South,0
13132,7/17/18,1187,Petrol,B,532,1,1,1,0,1,Male,0- $25K,East,1
13137,7/17/18,1192,Petrol,B,1225,0,0,1,0,0,Male,0- $25K,East,1
13055,7/18/18,1110,Petrol,B,837,1,0,0,1,0,Male,$25-$70K,South,0
13064,7/18/18,1119,Petrol,B,1848,1,1,1,0,1,Male,$25-$70K,South,0
13097,7/18/18,1152,Petrol,B,1002,0,1,1,0,1,Male,$25-$70K,East,1
13071,7/19/18,1126,Petrol,B,1545,1,0,0,1,0,Male,$25-$70K,South,1
13095,7/19/18,1150,Petrol,B,1286,1,1,1,1,1,Male,$25-$70K,East,0
13058,7/20/18,1113,Petrol,B,1643,1,1,0,1,0,Male,$25-$70K,South,0
13076,7/20/18,1131,Petrol,B,1303,1,1,1,0,1,Male,$25-$70K,East,1
13107,7/20/18,1162,Petrol,B,2359,1,1,1,1,1,Male,$25-$70K,East,1
13129,7/20/18,1184,Petrol,B,1195,1,1,1,0,0,Male,0- $25K,East,1
13050,7/21/18,1105,Petrol,B,2345,1,1,1,0,0,Male,$25-$70K,South,0
13085,7/22/18,1140,Petrol,B,2108,0,0,0,0,1,Male,$25-$70K,East,1
13116,7/22/18,1171,Petrol,B,1351,1,1,0,1,0,Male,0- $25K,East,1
13125,7/22/18,1180,Petrol,B,2434,1,1,0,0,1,Male,0- $25K,East,0
13048,7/23/18,1103,Petrol,B,552,0,0,1,1,1,Male,$25-$70K,South,1
13052,7/23/18,1107,Petrol,B,2326,1,0,1,1,1,Male,$25-$70K,South,1
13054,7/23/18,1109,Petrol,B,882,0,0,0,0,1,Male,$25-$70K,South,1
13093,7/23/18,1148,Petrol,B,1427,0,0,0,1,1,Male,$25-$70K,East,1
13133,7/23/18,1188,Petrol,B,2478,0,0,0,0,0,Male,0- $25K,East,1
13139,7/23/18,1194,Petrol,B,2285,1,0,1,1,1,Male,0- $25K,East,0
13049,7/24/18,1104,Petrol,B,2489,1,0,1,0,0,Male,$25-$70K,South,0
13057,7/24/18,1112,Petrol,B,625,0,1,1,1,0,Male,$25-$70K,South,1
13061,7/24/18,1116,Petrol,B,1354,0,1,0,0,0,Male,$25-$70K,South,1
13073,7/24/18,1128,Petrol,B,2250,1,1,1,0,0,Male,$25-$70K,East,0
13135,7/24/18,1190,Petrol,B,1076,1,0,0,0,0,Male,0- $25K,East,0
13068,7/25/18,1123,Petrol,B,741,1,1,1,0,1,Male,$25-$70K,South,0
13101,7/25/18,1156,Petrol,B,1019,1,0,1,0,0,Male,$25-$70K,East,1
13121,7/25/18,1176,Petrol,B,2475,1,0,1,0,0,Male,0- $25K,East,0
13123,7/25/18,1178,Petrol,B,1143,1,0,1,1,1,Male,0- $25K,East,1
13126,7/25/18,1181,Petrol,B,2313,0,0,0,1,0,Male,0- $25K,East,1
13127,7/25/18,1182,Petrol,B,500,0,1,0,0,0,Male,0- $25K,East,1
13138,7/25/18,1193,Petrol,B,2295,0,1,1,1,0,Male,0- $25K,East,0
13067,7/26/18,1122,Petrol,B,1726,0,1,0,1,1,Male,$25-$70K,South,1
13090,7/26/18,1145,Petrol,B,2199,0,0,1,1,1,Male,$25-$70K,East,1
13096,7/26/18,1151,Petrol,B,521,1,1,1,0,0,Male,$25-$70K,East,1
13059,7/28/18,1114,Petrol,B,1564,0,0,0,1,0,Male,$25-$70K,South,0
13075,7/28/18,1130,Petrol,B,1668,0,1,0,1,0,Male,$25-$70K,East,0
13089,7/28/18,1144,Petrol,B,2095,1,0,0,1,0,Male,$25-$70K,East,0
13109,7/28/18,1164,Petrol,B,2235,1,0,0,1,1,Male,$25-$70K,East,0
13140,7/28/18,1195,Petrol,B,508,1,0,1,1,0,Male,0- $25K,East,0
13045,7/29/18,1100,Petrol,B,2277,1,0,0,0,1,Male,$25-$70K,South,1
13144,7/29/18,1199,Petrol,B,2102,1,0,1,1,0,Male,0- $25K,East,0
13098,7/30/18,1153,Petrol,B,1425,1,0,0,0,0,Male,$25-$70K,East,0
13128,7/30/18,1183,Petrol,B,1977,1,0,1,0,1,Male,0- $25K,East,0
13155,8/2/18,1210,Petrol,B,974,0,1,1,0,0,Male,0- $25K,East,1
13157,8/2/18,1212,Petrol,B,1612,0,1,1,0,0,Male,0- $25K,East,1
13205,8/2/18,1260,Petrol,B,993,0,0,1,1,0,Male,0- $25K,East,1
13236,8/2/18,1291,Petrol,B,1538,0,1,1,1,1,Male,0- $25K,East,1
13152,8/3/18,1207,Petrol,B,1157,0,0,1,0,0,Male,0- $25K,East,0
13158,8/3/18,1213,Petrol,B,2410,1,0,1,1,1,Male,0- $25K,East,0
13163,8/3/18,1218,Petrol,B,1005,1,1,1,0,1,Male,0- $25K,East,0
13209,8/3/18,1264,Petrol,B,511,1,0,0,0,1,Male,0- $25K,East,1
13242,8/3/18,1297,Petrol,B,2253,1,0,1,0,1,Male,0- $25K,East,0
13244,8/3/18,1299,Petrol,B,667,0,0,0,0,0,Male,0- $25K,East,0
13164,8/4/18,1219,Petrol,B,2163,1,0,0,1,0,Male,0- $25K,East,1
13199,8/4/18,1254,Petrol,B,1090,0,0,1,0,0,Male,0- $25K,East,0
13145,8/5/18,1200,Petrol,B,1662,0,1,1,1,0,Male,0- $25K,East,0
13179,8/5/18,1234,Petrol,B,926,1,1,0,1,0,Male,0- $25K,East,1
13202,8/5/18,1257,Petrol,B,1031,1,1,1,0,0,Male,0- $25K,East,1
13206,8/5/18,1261,Petrol,B,1078,0,1,1,0,1,Male,0- $25K,East,0
13208,8/5/18,1263,Petrol,B,1801,1,0,1,0,1,Male,0- $25K,East,1
13153,8/6/18,1208,Petrol,B,629,1,0,1,1,0,Male,0- $25K,East,1
13213,8/6/18,1268,Petrol,B,1102,1,0,0,1,0,Male,0- $25K,East,1
13226,8/6/18,1281,Petrol,B,773,1,0,0,1,0,Male,0- $25K,East,1
13183,8/7/18,1238,Petrol,B,1681,0,1,1,1,1,Male,0- $25K,East,1
13187,8/7/18,1242,Petrol,B,507,0,0,0,1,0,Male,0- $25K,East,1
13194,8/7/18,1249,Petrol,B,533,1,0,1,0,0,Male,0- $25K,East,0
13234,8/7/18,1289,Petrol,B,2268,0,1,1,1,1,Male,0- $25K,East,1
13192,8/8/18,1247,Petrol,B,581,1,0,0,1,0,Male,0- $25K,East,1
13211,8/8/18,1266,Petrol,B,973,0,1,1,0,1,Male,0- $25K,East,1
13241,8/8/18,1296,Petrol,B,1884,1,0,0,1,1,Male,0- $25K,East,1
13147,8/10/18,1202,Petrol,B,2402,0,1,0,1,0,Male,0- $25K,East,0
13150,8/10/18,1205,Petrol,B,1377,1,0,0,1,0,Male,0- $25K,East,1
13172,8/10/18,1227,Petrol,B,705,0,1,1,1,0,Male,0- $25K,East,1
13189,8/11/18,1244,Petrol,B,2292,1,0,1,1,0,Male,0- $25K,East,0
13201,8/11/18,1256,Petrol,B,833,0,1,0,0,0,Male,0- $25K,East,1
13230,8/11/18,1285,Petrol,B,1689,0,1,1,1,1,Male,0- $25K,East,1
13231,8/11/18,1286,Petrol,B,1390,0,0,1,1,0,Male,0- $25K,East,0
13180,8/12/18,1235,Petrol,B,2171,0,1,1,1,1,Male,0- $25K,East,1
13188,8/13/18,1243,Petrol,B,1799,1,0,0,0,1,Male,0- $25K,East,0
13160,8/14/18,1215,Petrol,B,1566,1,1,0,0,1,Male,0- $25K,East,1
13165,8/14/18,1220,Petrol,B,1835,1,0,1,1,1,Male,0- $25K,East,0
13170,8/14/18,1225,Petrol,B,2435,1,0,1,0,1,Male,0- $25K,East,1
13193,8/14/18,1248,Petrol,B,2364,1,1,0,0,0,Male,0- $25K,East,1
13238,8/14/18,1293,Petrol,B,1704,0,1,1,0,0,Male,0- $25K,East,1
13214,8/15/18,1269,Petrol,B,1878,0,1,0,1,1,Male,0- $25K,East,0
13197,8/16/18,1252,Petrol,B,2477,0,0,0,1,0,Male,0- $25K,East,1
13219,8/16/18,1274,Petrol,B,1539,1,1,0,1,1,Male,0- $25K,East,0
13156,8/17/18,1211,Petrol,B,1399,1,0,0,1,0,Male,0- $25K,East,1
13167,8/17/18,1222,Petrol,B,1950,1,1,0,0,0,Male,0- $25K,East,1
13173,8/17/18,1228,Petrol,B,2443,0,0,1,1,1,Male,0- $25K,East,0
13184,8/17/18,1239,Petrol,B,1556,1,0,1,0,1,Male,0- $25K,East,0
13191,8/17/18,1246,Petrol,B,2198,0,1,1,1,1,Male,0- $25K,East,1
13215,8/17/18,1270,Petrol,B,975,0,1,0,0,0,Male,0- $25K,East,0
13218,8/17/18,1273,Petrol,B,1340,1,0,1,0,0,Male,0- $25K,East,1
13225,8/17/18,1280,Petrol,B,1302,1,1,0,0,0,Male,0- $25K,East,1
13232,8/17/18,1287,Petrol,B,2403,1,1,0,0,1,Male,0- $25K,East,1
13237,8/17/18,1292,Petrol,B,1536,1,0,0,1,1,Male,0- $25K,East,1
13148,8/18/18,1203,Petrol,B,1731,1,0,0,0,0,Male,0- $25K,East,0
13204,8/18/18,1259,Petrol,B,1757,1,1,0,1,1,Male,0- $25K,East,1
13239,8/18/18,1294,Petrol,B,2018,0,1,1,1,1,Male,0- $25K,East,0
13212,8/19/18,1267,Petrol,B,747,0,0,1,0,1,Male,0- $25K,East,1
13216,8/19/18,1271,Petrol,B,803,1,1,0,0,1,Male,0- $25K,East,1
13168,8/20/18,1223,Petrol,B,699,0,0,1,0,1,Male,0- $25K,East,0
13207,8/20/18,1262,Petrol,B,1349,0,1,1,0,0,Male,0- $25K,East,1
13196,8/21/18,1251,Petrol,B,1559,0,0,1,0,1,Male,0- $25K,East,1
13240,8/21/18,1295,Petrol,B,1967,0,1,1,0,0,Male,0- $25K,East,1
13171,8/22/18,1226,Petrol,B,1216,0,0,0,1,0,Male,0- $25K,East,0
13176,8/22/18,1231,Petrol,B,1854,1,0,1,1,0,Male,0- $25K,East,1
13185,8/22/18,1240,Petrol,B,2111,1,0,0,1,1,Male,0- $25K,East,0
13198,8/22/18,1253,Petrol,B,878,0,0,0,0,0,Male,0- $25K,East,0
13161,8/23/18,1216,Petrol,B,703,1,0,0,1,1,Male,0- $25K,East,1
13186,8/23/18,1241,Petrol,B,2048,0,0,1,1,1,Male,0- $25K,East,1
13190,8/23/18,1245,Petrol,B,2143,0,0,1,0,0,Male,0- $25K,East,1
13195,8/23/18,1250,Petrol,B,1911,1,1,1,0,1,Male,0- $25K,East,1
13203,8/23/18,1258,Petrol,B,1947,0,1,0,1,0,Male,0- $25K,East,0
13210,8/23/18,1265,Petrol,B,1709,0,0,0,1,1,Male,0- $25K,East,0
13220,8/23/18,1275,Petrol,B,1364,0,0,0,1,1,Male,0- $25K,East,1
13149,8/24/18,1204,Petrol,B,557,1,0,1,1,0,Male,0- $25K,East,0
13175,8/24/18,1230,Petrol,B,2471,0,1,1,1,1,Male,0- $25K,East,0
13200,8/24/18,1255,Petrol,B,909,0,0,0,1,1,Male,0- $25K,East,0
13162,8/25/18,1217,Petrol,B,1441,1,1,1,1,1,Male,0- $25K,East,0
13182,8/25/18,1237,Petrol,B,934,1,1,0,1,1,Male,0- $25K,East,1
13223,8/25/18,1278,Petrol,B,2238,0,1,0,0,1,Male,0- $25K,East,1
13228,8/25/18,1283,Petrol,B,1212,1,0,1,0,1,Male,0- $25K,East,1
13159,8/26/18,1214,Petrol,B,1545,0,1,0,1,1,Male,0- $25K,East,1
13166,8/26/18,1221,Petrol,B,2033,0,1,1,1,1,Male,0- $25K,East,0
13174,8/26/18,1229,Petrol,B,1398,1,0,1,0,0,Male,0- $25K,East,0
13221,8/26/18,1276,Petrol,B,1083,1,0,0,0,1,Male,0- $25K,East,1
13235,8/26/18,1290,Petrol,B,1261,0,0,0,1,1,Male,0- $25K,East,1
13243,8/26/18,1298,Petrol,B,1969,1,0,1,0,1,Male,0- $25K,East,0
13146,8/27/18,1201,Petrol,B,910,0,1,0,0,0,Male,0- $25K,East,1
13177,8/28/18,1232,Petrol,B,675,0,0,1,0,1,Male,0- $25K,East,0
13227,8/28/18,1282,Petrol,B,2107,0,1,0,1,0,Male,0- $25K,East,0
13229,8/28/18,1284,Petrol,B,1090,0,0,1,1,0,Male,0- $25K,East,0
13151,8/30/18,1206,Petrol,B,2301,1,0,0,0,0,Male,0- $25K,East,0
13154,8/30/18,1209,Petrol,B,2255,0,1,0,1,0,Male,0- $25K,East,0
13169,8/30/18,1224,Petrol,B,817,0,0,1,0,0,Male,0- $25K,East,1
13178,8/30/18,1233,Petrol,B,1035,1,0,0,0,0,Male,0- $25K,East,0
13181,8/30/18,1236,Petrol,B,2064,1,1,0,1,0,Male,0- $25K,East,1
13217,8/30/18,1272,Petrol,B,2339,1,1,0,1,1,Male,0- $25K,East,0
13222,8/30/18,1277,Petrol,B,2380,1,0,1,1,0,Male,0- $25K,East,1
13224,8/30/18,1279,Petrol,B,2192,0,1,1,1,1,Male,0- $25K,East,0
13233,8/30/18,1288,Petrol,B,1525,1,0,1,1,0,Male,0- $25K,East,0
13251,9/1/18,1306,Petrol,B,1893,0,1,0,0,1,Male,0- $25K,East,1
13257,9/1/18,1312,Petrol,B,1150,1,1,1,1,0,Female,0- $25K,East,1
13265,9/1/18,1320,Petrol,B,1451,0,1,0,1,1,Female,0- $25K,East,0
13309,9/1/18,1364,Petrol,B,643,1,0,0,1,1,Female,0- $25K,East,0
13325,9/1/18,1380,Petrol,B,1892,1,1,0,0,0,Female,0- $25K,East,1
13342,9/1/18,1397,Petrol,B,1427,1,0,1,0,0,Female,0- $25K,East,0
13356,9/1/18,1411,Petrol,B,1939,0,0,1,0,1,Female,0- $25K,East,0
13259,9/2/18,1314,Petrol,B,1418,0,0,0,0,0,Female,0- $25K,East,1
13337,9/2/18,1392,Petrol,B,1008,0,1,0,1,0,Female,0- $25K,East,0
13354,9/2/18,1409,Petrol,B,2115,0,1,1,1,1,Female,0- $25K,East,0
13245,9/3/18,1300,Petrol,B,1584,0,0,0,0,1,Male,0- $25K,East,1
13340,9/3/18,1395,Petrol,B,2314,0,1,0,0,0,Female,0- $25K,East,0
13269,9/4/18,1324,Petrol,B,2220,0,0,0,1,1,Female,0- $25K,East,1
13294,9/4/18,1349,Petrol,B,733,0,0,0,1,0,Female,0- $25K,East,1
13316,9/4/18,1371,Petrol,B,765,0,0,1,1,1,Female,0- $25K,East,0
13330,9/4/18,1385,Petrol,B,2080,1,0,0,1,1,Female,0- $25K,East,1
13349,9/4/18,1404,Petrol,B,1413,1,0,1,1,0,Female,0- $25K,East,0
13352,9/4/18,1407,Petrol,B,1791,0,1,0,0,0,Female,0- $25K,East,0
13260,9/5/18,1315,Petrol,B,1784,1,1,1,1,1,Female,0- $25K,East,0
13281,9/5/18,1336,Petrol,B,1528,0,0,0,0,0,Female,0- $25K,East,1
13304,9/5/18,1359,Petrol,B,1794,0,0,0,0,1,Female,0- $25K,East,1
13329,9/5/18,1384,Petrol,B,1015,1,0,0,1,0,Female,0- $25K,East,1
13350,9/5/18,1405,Petrol,B,1362,0,0,1,0,0,Female,0- $25K,East,1
13266,9/6/18,1321,Petrol,B,2485,1,0,1,1,1,Female,0- $25K,East,0
13289,9/6/18,1344,Petrol,B,710,0,1,0,0,1,Female,0- $25K,East,1
13291,9/6/18,1346,Petrol,B,892,1,0,0,1,1,Female,0- $25K,East,0
13320,9/6/18,1375,Petrol,B,1088,0,1,0,1,1,Female,0- $25K,East,1
13322,9/6/18,1377,Petrol,B,526,0,0,1,1,0,Female,0- $25K,East,1
13323,9/6/18,1378,Petrol,B,553,1,1,1,0,1,Female,0- $25K,East,0
13327,9/6/18,1382,Petrol,B,999,0,1,0,1,1,Female,0- $25K,East,1
13344,9/6/18,1399,Petrol,B,843,1,0,0,1,1,Female,0- $25K,East,0
13355,9/6/18,1410,Petrol,B,693,1,1,1,1,0,Female,0- $25K,East,1
13358,9/6/18,1413,Petrol,B,2272,1,1,0,0,1,Female,0- $25K,East,1
13311,9/7/18,1366,Petrol,B,1177,1,1,1,0,1,Female,0- $25K,East,1
13321,9/7/18,1376,Petrol,B,1890,0,1,0,0,1,Female,0- $25K,East,1
13326,9/7/18,1381,Petrol,B,1680,0,0,1,0,0,Female,0- $25K,East,1
13267,9/8/18,1322,Petrol,B,2380,0,1,1,0,1,Female,0- $25K,East,0
13276,9/8/18,1331,Petrol,B,1337,1,1,1,0,0,Female,0- $25K,East,1
13270,9/9/18,1325,Petrol,B,2070,0,1,1,1,0,Female,0- $25K,East,0
13278,9/9/18,1333,Petrol,B,1782,0,1,0,0,0,Female,0- $25K,East,0
13328,9/9/18,1383,Petrol,B,690,0,0,0,0,0,Female,0- $25K,East,1
13297,9/10/18,1352,Petrol,B,1391,0,0,0,0,0,Female,0- $25K,East,0
13336,9/10/18,1391,Petrol,B,2354,0,1,1,1,1,Female,0- $25K,East,0
13370,9/10/18,1425,Petrol,C,1105,1,1,1,0,1,Female,0- $25K,East,1
13256,9/11/18,1311,Petrol,B,1258,0,0,1,1,0,Female,0- $25K,East,0
13298,9/11/18,1353,Petrol,B,1971,1,0,1,0,1,Female,0- $25K,East,1
13303,9/11/18,1358,Petrol,B,1696,1,0,0,0,0,Female,0- $25K,East,1
13306,9/11/18,1361,Petrol,B,2042,0,0,1,1,0,Female,0- $25K,East,0
13249,9/12/18,1304,Petrol,B,1801,1,1,0,1,0,Male,0- $25K,East,0
13262,9/12/18,1317,Petrol,B,1312,0,1,1,0,1,Female,0- $25K,East,0
13264,9/12/18,1319,Petrol,B,954,1,1,0,0,0,Female,0- $25K,East,0
13302,9/12/18,1357,Petrol,B,774,1,0,0,1,0,Female,0- $25K,East,0
13313,9/12/18,1368,Petrol,B,2473,0,1,1,0,1,Female,0- $25K,East,0
13338,9/12/18,1393,Petrol,B,1715,1,1,0,1,1,Female,0- $25K,East,1
13268,9/13/18,1323,Petrol,B,1573,1,1,0,0,1,Female,0- $25K,East,0
13312,9/13/18,1367,Petrol,B,856,0,1,0,0,0,Female,0- $25K,East,1
13361,9/13/18,1416,Petrol,C,1067,1,0,1,1,0,Female,0- $25K,East,0
13246,9/14/18,1301,Petrol,B,577,1,0,1,0,1,Male,0- $25K,East,0
13301,9/14/18,1356,Petrol,B,2057,0,0,0,1,1,Female,0- $25K,East,1
13318,9/14/18,1373,Petrol,B,1897,1,0,1,1,0,Female,0- $25K,East,1
13324,9/14/18,1379,Petrol,B,1612,0,0,0,1,1,Female,0- $25K,East,0
13335,9/14/18,1390,Petrol,B,2201,1,0,1,1,0,Female,0- $25K,East,0
13353,9/14/18,1408,Petrol,B,1593,1,0,0,1,1,Female,0- $25K,East,1
13258,9/15/18,1313,Petrol,B,762,1,1,0,1,0,Female,0- $25K,East,0
13275,9/15/18,1330,Petrol,B,2391,0,1,1,0,0,Female,0- $25K,East,0
13332,9/15/18,1387,Petrol,B,1616,1,0,0,1,1,Female,0- $25K,East,0
13347,9/15/18,1402,Petrol,B,1533,1,1,0,0,0,Female,0- $25K,East,0
13261,9/16/18,1316,Petrol,B,1278,0,1,1,0,1,Female,0- $25K,East,1
13271,9/16/18,1326,Petrol,B,1995,0,0,1,1,1,Female,0- $25K,East,0
13277,9/16/18,1332,Petrol,B,2384,0,0,0,1,1,Female,0- $25K,East,0
